aqm,qmult,min_delay,bandwidth,protocol,run,delay_mean,efficiency_mean,efficiency_std,fairness_mean,fairness_std,retr_mean,retr_std,efficiency1_mean,efficiency1_std,efficiency2_mean,efficiency2_std,util_mean,util_std
fifo,1.0,100,100,cubic,1,326.2920899311516,39.113808741318145,29.15469023706332,1.0,0.0,0.05605327549265392,0.5571687688039089,0.2911739149501018,0.18921584271541345,0.2905915305864886,0.1888204318500936,92.32438446969695,16.18531345000591
fifo,1.0,100,100,cubic,2,301.7507112885248,39.32370058418546,30.20994753529471,1.0,0.0,0.06376807369402986,0.6138944205692067,0.3186414729789065,0.21552723437053659,0.31802560175983824,0.21501329918294332,92.36861032196971,16.09525504680673
fifo,1.0,100,100,cubic,3,333.37506317046495,39.0155690131196,28.94884966932731,1.0,0.0,0.06399581681436567,0.6293145403439383,0.32888630755569576,0.18427682159495049,0.3280164097381664,0.18325008586216004,92.36034327651515,16.10970440038156
fifo,1.0,100,100,cubic,4,299.0381729060858,39.274239553411235,29.924158452469502,1.0,0.0,0.05522770668143657,0.5535682415383997,0.3667568465219224,0.24031418827833573,0.3660827259346199,0.24007658859615022,92.32663667929296,16.183564788189415
fifo,1.0,100,100,cubic,5,333.7953785675437,39.20357335937796,30.99403902215233,1.0,0.0,0.060465798449160446,0.55314028983578,0.32361648166858,0.19543527703551777,0.32298336653821064,0.1950140011189194,92.32853929924246,16.179391232891273
fifo,1.0,100,100,bbr,1,300.8777844422923,38.407131316897164,29.057648941195968,1.0,0.0,0.3965776358077775,1.4167484935717891,0.3234901165521524,0.3082673942319887,0.31906480844478663,0.3055562478443991,89.95803345959595,16.670783882757885
fifo,1.0,100,100,bbr,2,299.9186012646153,38.481357619131764,23.871621934675343,1.0,0.0,0.26770065079874067,0.9927884862803019,0.4169155537169738,0.24669048746780847,0.4129166815989344,0.2441884600354346,90.22066208964647,16.66276140086586
fifo,1.0,100,100,bbr,3,314.00177333174616,38.25587414501648,25.529249377557633,1.0,0.0,0.3347823868936567,1.2396630078286177,0.32153948605783195,0.22540098856036986,0.3181276559126376,0.22369491996998644,90.06092724116164,16.58949443086784
fifo,1.0,100,100,bbr,4,298.4810188030508,38.20772633277639,27.850208942112566,1.0,0.0,0.2396335886485541,1.0582858641429018,0.3495780864449435,0.28258890738557285,0.34639137016077226,0.28007255097720885,90.22316682449497,16.76077898540529
fifo,1.0,100,100,bbr,5,306.2855413381878,38.42035995179055,27.950076222003144,1.0,0.0,0.3093890289762127,1.1944452433503452,0.37049692197461226,0.23560949261436753,0.36622735902349496,0.23255407934774772,90.14200284090909,16.639711964532395
fifo,1.0,100,100,bbr1,1,339.4450864922336,38.1332458317098,24.744853318479016,1.0,0.0,2.7870656483208953,4.501651564197252,0.2911519958805958,0.22368404941646805,0.27230937818781026,0.2207514208624985,89.36261284722224,18.24154562924249
fifo,1.0,100,100,bbr1,2,330.3230006973493,38.03677598554486,25.80936242115694,1.0,0.0,2.1442988381456973,3.1160305976708322,0.2870376454249074,0.2026209375892418,0.2652442153534973,0.20016918452219887,89.47518150252527,17.580648740346327
fifo,1.0,100,100,bbr1,3,353.4435582205831,37.68315052496621,24.77956218058489,1.0,0.0,2.4174616230067922,3.9477993021577182,0.25083283957081315,0.16260304261439212,0.23322670302884047,0.1605890799566361,89.20020202020204,18.49993095863285
fifo,1.0,100,100,bbr1,4,343.28272086640396,37.93477027175404,24.865874953146527,1.0,0.0,2.174551949572207,3.69211352965053,0.27646830881065826,0.18336024206269746,0.25451263751496594,0.17962986384060728,88.96038746843436,18.455906521745042
fifo,1.0,100,100,bbr1,5,354.2320384301519,38.165965907778734,24.487379196519765,1.0,0.0,2.5503340763832205,4.215847084185172,0.25932770034505537,0.18227428472963447,0.23809888032278845,0.18157132510803556,89.52299163510104,18.410188420576908
fifo,4.0,10,100,cubic,1,91.86135512211295,39.96869895250883,21.781448572365203,1.0,0.0,0.017707027606110076,0.1347986498314142,0.09537817825582907,0.0581427181770401,0.09527353189398025,0.05770654787408944,95.11969302398994,2.4369887169115496
fifo,4.0,10,100,cubic,2,90.58275251843547,39.983795219133505,22.30031040864483,1.0,0.0,0.015600403743003732,0.1139245908818807,0.09859601739940503,0.047208692802921594,0.09853072708671343,0.047154851921431075,95.11441761363639,2.500531900583943
fifo,4.0,10,100,cubic,3,87.03959302808201,39.974589962551924,22.257620681820406,1.0,0.0,0.01739388081564832,0.1264588134215734,0.11673102352470838,0.06234311261596352,0.11662127706062753,0.06224841744735872,95.11476325757577,2.4868580638913493
fifo,4.0,10,100,cubic,4,87.66295976356591,39.977585470038186,22.085041787098472,1.0,0.0,0.0174223487056903,0.13030024742208068,0.11477796125498735,0.09101779223135968,0.11451333850466622,0.08934814314764328,95.12235874368689,2.505143916801013
fifo,4.0,10,100,cubic,5,89.14473671562445,39.95929610223649,21.780067137888103,1.0,0.0,0.015287256952541978,0.1265637856501751,0.0902677178383026,0.050713574860293806,0.09019970536468956,0.050558743509914184,95.1271196338384,2.4652140611542985
fifo,4.0,10,100,bbr,1,50.968254310819354,39.55940224626947,22.17078100734152,1.0,0.0,0.011045541336287313,0.11776800849861477,0.2312303261896912,0.17391570591254343,0.23107896159564043,0.17378133998761358,94.66940893308083,3.014541246458336
fifo,4.0,10,100,bbr,2,48.764784274297504,39.60746605019316,21.273580532181175,1.0,0.0,0.05286344841345033,0.3717759789835019,0.26254161582318897,0.22402002567624227,0.2618433128785582,0.2234364712235161,94.8234816919192,2.9698067503638583
fifo,4.0,10,100,bbr,3,46.85907570366174,39.578337443853584,22.943399060331,1.0,0.0,0.01978518357917444,0.15442884066754217,0.2337259486554844,0.13158746470072075,0.2335009126859568,0.1311101009399602,94.73789535984851,2.8453798390984777
fifo,4.0,10,100,bbr,4,52.56059929592657,39.68128192604635,23.28284468674884,1.0,0.0,0.04708589012943097,0.2805458923705546,0.21129256760276727,0.16186097751550904,0.21081310292537558,0.16121957935062603,94.81195707070708,2.8611182965171604
fifo,4.0,10,100,bbr,5,55.20613705730488,39.754007371977515,26.89251970538632,1.0,0.0,0.0462887892082556,0.27915034697306873,0.16007821904801936,0.0985585674622162,0.15984592475524884,0.09853860194976811,94.86466461489901,2.6684032705368095
fifo,4.0,10,100,bbr1,1,56.2864540289951,39.532850826397336,23.355352802533787,1.0,0.0,0.23656816624883395,1.6531071459780604,0.16223922598002782,0.13690800095820288,0.16166551796443818,0.13684763782353462,94.5240625,3.9486897621144235
fifo,4.0,10,100,bbr1,2,47.85089845038731,39.54366344065059,23.38061966553298,1.0,0.0,0.370025634765625,1.8403931733345382,0.19554861794318243,0.133845530543946,0.1933464916445717,0.13283462560553624,94.54848248106062,3.845667254785938
fifo,4.0,10,100,bbr1,3,47.77967049957188,39.535198664011915,23.681498439861382,1.0,0.0,0.08449269764458955,0.7630735989257661,0.19741526260363812,0.12723027535345044,0.1968082413577644,0.12637668553005887,94.38670849116161,4.18852823974026
fifo,4.0,10,100,bbr1,4,47.7602186019282,39.56138051089807,23.820965752665604,1.0,0.0,0.06177532139109142,0.7029517212512835,0.20137826370698825,0.1464343942094183,0.20096102105440725,0.1461265863416607,94.34565972222225,4.329806707112572
fifo,4.0,10,100,bbr1,5,43.14383868564785,39.459600620670415,23.56101554583945,1.0,0.0,0.07945388110715952,0.7434418643786682,0.22540791923513462,0.14922464061803878,0.22461704044935574,0.14805737359753166,94.20686474116162,4.306071088096017
fifo,4.0,100,100,cubic,1,783.325634458943,40.22910610236512,30.27579402378335,1.0,0.0,0.0757456537502915,0.368822018423502,0.15337763879406194,0.10373022522713146,0.1531867644383359,0.10366298821629803,92.37968907828284,16.094011638126673
fifo,4.0,100,100,cubic,2,744.8078418021452,40.16805448999373,29.421920947544812,1.0,0.0,0.06596010122726213,0.30531219918463853,0.1565570037308929,0.09270340825278008,0.15638876660502932,0.09263860088480332,92.36463147095962,16.096953555584896
fifo,4.0,100,100,cubic,3,722.2288558747969,40.143679810702345,29.429162561772653,1.0,0.0,0.06689954159864739,0.3061421912769766,0.16217048423379127,0.1117851668303181,0.1619656575782503,0.1117630906829293,92.32960464015156,16.17502188478924
fifo,4.0,100,100,cubic,4,810.9028168756641,40.23347768225162,30.37145691760704,1.0,0.0,0.07546837650128264,0.3651458282594967,0.13319892101981606,0.10326344851571498,0.1330220398020266,0.10325318938851205,92.36295849116165,16.10110226410853
fifo,4.0,100,100,cubic,5,754.2650358968082,40.17336270586829,29.421932302572298,1.0,0.0,0.06644405535797575,0.288366098586118,0.15154854371599286,0.09684146165035744,0.15133311670986233,0.09681589190466387,92.37187578914144,16.102079921286123
fifo,4.0,100,100,bbr,1,409.15675994502635,37.832398411777746,35.61635175940157,1.0,0.0,5.6935780083955226e-05,0.0008061968805954081,0.3681607699454295,0.2671766130313291,0.3681607699454295,0.2671766130313291,90.66842329545456,16.3831917019567
fifo,4.0,100,100,bbr,2,376.3501744237232,37.45178243480646,36.52548600783424,1.0,0.0,0.0,0.0,0.5262598346932122,0.22510864262213226,0.5262598346932122,0.22510864262213226,90.49679214015153,16.557592180731437
fifo,4.0,100,100,bbr,3,367.6350861068518,37.6496986969435,36.95004920108802,1.0,0.0,2.8467890041977613e-05,0.0005707794205327791,0.5002216270748693,0.24197418073878682,0.5002216270748693,0.24197418073878682,90.61270991161616,16.392852106540918
fifo,4.0,100,100,bbr,4,403.14080373200517,37.872468838758174,36.02243287240965,1.0,0.0,2.8467890041977613e-05,0.0005707794205327791,0.3739640392487066,0.26383296885729546,0.3739640392487066,0.26383296885729546,90.55272806186868,16.494405096766386
fifo,4.0,100,100,bbr,5,394.4811840472908,37.7601909465667,35.63577562650688,1.0,0.0,2.8467890041977613e-05,0.0005707794205327791,0.3771533397655333,0.2606724904720695,0.3771533397655333,0.2606724904720695,90.61658854166667,16.46187608742853
fifo,4.0,100,100,bbr1,1,410.95726622516815,38.26712968438962,25.110461764730665,1.0,0.0,0.18532596417327427,1.4103411263917802,0.22996322029354188,0.17009964214987566,0.22687936698755615,0.16854593309508625,89.5932970328283,18.97623124137177
fifo,4.0,100,100,bbr1,2,487.5391036005747,38.31175521150902,24.04984387840475,1.0,0.0,0.27127052421000464,1.8877387791871691,0.1916329701117342,0.152700250262018,0.19077492939821758,0.1528587257539797,89.87764599116164,18.58703317034553
fifo,4.0,100,100,bbr1,3,433.4906829102572,38.30179992903539,24.980552757075774,1.0,0.0,0.21584354229827427,1.8405054033048043,0.22076034225817703,0.17308333503495174,0.21977185880836078,0.17274487828610482,89.8718339646465,18.372957445037052
fifo,4.0,100,100,bbr1,4,454.72538813893925,38.562407064040364,24.965307223903864,1.0,0.0,0.45856077279617535,2.412890879013378,0.21821062476747335,0.18103044964523257,0.21592161577027316,0.1819892362065413,89.92878314393943,18.595821150591853
fifo,4.0,100,100,bbr1,5,417.97031962020003,38.22474393904824,24.036812228302853,1.0,0.0,0.20963754226912312,1.63979897544055,0.2088292178285069,0.1566047168240027,0.2063673001824457,0.15663259628715984,90.14119949494952,18.320726942536684
