aqm,qmult,min_delay,bandwidth,protocol,run,delay_mean,efficiency_mean,efficiency_std,fairness_mean,fairness_std,retr_mean,retr_std,efficiency1_mean,efficiency1_std,efficiency2_mean,efficiency2_std,util_mean,util_std
fifo,0.2,100,100,vivace,1,229.02295422916666,36.794037743150874,33.83259339250595,1.0,0.0,4.427486818228195,7.51971233731581,0.3211960260262364,0.2889385517497095,0.28377026802308764,0.24706229809660799,90.92744554924244,18.06187417351185
fifo,0.2,100,100,vivace,2,231.99180311111112,37.694261037744674,32.353230229363085,1.0,0.0,4.4104766845703125,7.197839114477202,0.32513116690312344,0.27367214787265937,0.2882807840862349,0.24156868703681805,91.26441287878787,18.142084399923817
fifo,0.2,100,100,vivace,3,235.06866570833336,37.4809340436108,26.360041554069866,1.0,0.0,6.071145641269968,8.912669696063448,0.3203100133279827,0.22378357886676814,0.2698727888127533,0.1907517833559275,91.26491950757578,18.063729482639335
fifo,0.2,100,100,vivace,4,230.71179674305557,37.63647345741173,31.62789687134141,1.0,0.0,3.637968604244403,6.610495062607626,0.3304585965858338,0.2773219619409711,0.29973152480052895,0.2498258412969268,91.1916808712121,18.066091106088116
fifo,0.2,100,100,vivace,5,232.14100306944442,37.606648341265824,30.71816144785102,1.0,0.0,3.813845506354944,6.801793446000668,0.3277965128856546,0.2679338575277048,0.2957628572832118,0.23856009339219197,91.28847222222221,18.0662701554348
fifo,0.2,100,100,astraea,1,214.4943436448441,39.04279825247525,24.886667684144566,1.0,0.0,0.3426620141783757,0.8187850128052572,0.36424989744845415,0.23454886508323183,0.36099980873358267,0.23027902760314461,90.69340356691922,19.550005906312983
fifo,0.2,100,100,astraea,2,213.75422439606956,38.699524148514854,28.16839439936612,1.0,0.0,0.32087895407605527,0.8767577687346426,0.3616202020095872,0.26316256164558693,0.35859665947208924,0.25913411665113095,89.66935290404041,21.65839086065448
fifo,0.2,100,100,astraea,3,214.37257856912186,33.48314024752475,29.3226049426943,1.0,0.0,0.2672565517140858,0.8209936106000891,0.31671397414092367,0.2767111769048626,0.31418505857211726,0.2729981375802944,90.58584438131315,19.704249705681057
fifo,0.2,100,100,astraea,4,213.88522478241248,38.722382222772275,25.30283937187847,1.0,0.0,0.32616999611925723,0.7745231046589948,0.36030572678225403,0.23660090983808024,0.35721682705635244,0.23307187596555354,89.6345857007576,21.67906186853372
fifo,0.2,100,100,astraea,5,218.8406006991325,28.45866532178218,43.045223654485426,1.0,0.0,0.542996534660681,1.0032839658090074,0.2699463272200456,0.4066286188925099,0.2648072393408196,0.3988698159511275,89.5217574179293,21.91595517876081
